Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
A-7,0.0443005226552486,0.0297656450420618,0.0464168041944503,0.0368471033871173,0.0441533774137496,0.0342816710472106,0.0359920300543308,0.0266702510416507,0.0398917831480503,0.0352365486323833,0.04215090349316592,0.03256024383008474,0.0037380213992735107,0.0037684182717478095
D-13,0.010992806404829,8.797144255368039e-05,0.0092084221541881,0.0006792639615014,0.0105046108365058,0.0001358094596071,0.011166307143867,0.0008780324715189,0.0109145464375615,0.0012538742739707,0.01055733859539028,0.000606990321830356,0.0007085800068450072,0.00044464326721696014
P-2,0.0061047081835567,0.0014397845370694,0.0055360221303999,0.0008951650816015,0.0059866169467568,0.0007933048182167,0.00461171194911,0.0008286512456834,0.0050546969287097,0.0011601840378716,0.00545875122770662,0.00102341794408852,0.0005626026687789304,0.00024470431888360024
A-8,0.0361379198729991,0.0068415133282542,0.0509481243789196,0.0170431695878505,0.0444694757461547,0.020994821563363,0.0539962351322174,0.0346002504229545,0.0646732598543167,0.0384477190673351,0.05004500299692151,0.023585494793951462,0.009538419443946436,0.011593835207839492
A-9,0.0575969293713569,0.0266201328486204,0.0280916485935449,0.0116247441619634,0.0334069058299064,0.0358264222741127,0.0556454882025718,0.0204527713358402,0.0269883573055267,0.0113021936267614,0.04034586586058134,0.021165252849459616,0.013478988671215227,0.009311438963527811
F-3,0.0042602624744176,0.0013987401034682,0.0060103675350546,0.0015405062586069,0.004107333254069,0.0005223149782977,0.004399218596518,0.001560911303386,0.0039589926600456,0.0013194085331633,0.00454723490402096,0.0012683762353844202,0.0007462655690653714,0.0003836242819201963
M-6,0.0073091564700007,4.9698173825163394e-05,0.0085171787068247,0.0007926638936623,0.0091855619102716,0.0002672346308827,0.0089063104242086,0.0001965755946002,0.0072300215251743,0.0002415213966742,0.00822964580729598,0.0003095387379289127,0.0008125115498874558,0.0002530232016204068
M-1,0.0496481098234653,0.0401124134659767,0.0621131174266338,0.0525576025247573,0.0560609176754951,0.0495613850653171,0.0497469864785671,0.0362066626548767,0.0553463250398635,0.0422065518796443,0.054583091288804966,0.044128923118114415,0.004630545151992144,0.006052178965618301
M-2,0.0211399216204881,0.0147176003083586,0.0178348422050476,0.0289909411221742,0.0108833936974406,0.0142839001491665,0.0132303284481167,0.0161131490021944,0.0229104794561862,0.0288963373750448,0.017199793085455838,0.020600385591387698,0.004564940083237029,0.0068390742260540874
S-2,0.013989184051752,0.0001854480797192,0.0134980883449316,0.000187725527212,0.0108175119385123,0.0001328353682765,0.0137024968862533,0.0006385761080309,0.0115528833121061,0.0011138395639136,0.01271203290671106,0.00045168492943044,0.0012777209848494886,0.00037831170783308776
P-10,0.0031018631998449,2.2783720851293765e-05,0.0016742137959226,0.0002346098335692,0.0033272239379584,8.196804628823884e-06,0.0032695247791707,5.08667153553688e-06,0.0027285392861813,1.458273982279934e-05,0.0028202729998155797,5.705195408153077e-05,0.000609915769387073,8.898535020413745e-05
T-4,0.0489623844623565,0.0446191281080246,0.0481079593300819,0.0491784065961837,0.0375617407262325,0.0333068780601024,0.0437479801476001,0.049389511346817,0.035843975841999,0.0318223685026168,0.042844808101653996,0.041663258522748894,0.005345347029856448,0.007636515031047405
T-5,0.0057323812507092,0.0001747858914313,0.0078182369470596,0.000183336858754,0.0072854850441217,6.324907735688612e-05,0.0061414688825607,0.0001243804290425,0.008911102078855,0.0005636408459395,0.00717773484066124,0.00022187862050483724,0.0011479816351314379,0.0001761668757526564
F-7,0.1753939092159271,0.173624038696289,0.1535070985555648,0.1410834044218063,0.1893254965543747,0.1735333055257797,0.1739798188209533,0.1555845737457275,0.1782419681549072,0.1794715821743011,0.17408965826034542,0.1646593809127807,0.011616603163065571,0.014259675494530505
M-3,0.0677835494279861,0.0782983154058456,0.0760452151298523,0.0595132783055305,0.026565071195364,0.0210924390703439,0.0426124781370162,0.0464539863169193,0.0296611487865448,0.0244297757744789,0.048533492535352676,0.045957558974623634,0.02000647333607835,0.021501851690469673
M-4,0.0654096975922584,0.0580210089683532,0.0537985377013683,0.0427200049161911,0.0797831267118454,0.0692789182066917,0.0580154135823249,0.0480417646467685,0.0706183910369873,0.0573251470923423,0.06552503332495686,0.05507736876606937,0.009199499012795655,0.009138990077692458
M-5,0.0434508770704269,0.0342277586460113,0.0439842455089092,0.036846712231636,0.0847665444016456,0.0716565325856208,0.0378454774618148,0.0345598086714744,0.042370680719614,0.035930547863245,0.0504835650324821,0.0426442719995975,0.017277515318965625,0.014536803635519817
