Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
P-7,0.0048259794712066,0.0143138002604246,0.0045640240423381,0.0059971567243337,0.0049207150004804,0.0088240541517734,0.0054071843624114,0.0060754958540201,0.006065612193197,0.0177450403571128,0.0051567030139267,0.01059110946953292,0.0005301308460490691,0.004683050427117128
R-1,7.306123979398146e-16,0.0008536647656001,9.690962183051574e-16,2.705528265615695e-15,4.801598265657958e-07,1.4254854891967985e-12,1.3423578915094934e-09,7.730048372234233e-12,1.780627791278544e-15,2.6508707118370325e-15,9.630043758752834e-08,0.00017073295495219804,1.9193039862130064e-07,0.000341465905323951
A-5,5.002405487175565e-06,0.0021550511009991,9.759520253282972e-06,1.2775850564139546e-06,8.698317621735896e-09,0.0162378083914518,3.9394322470798215e-08,8.966987152803085e-09,2.424945705570281e-06,4.703438207798172e-07,3.4469928172242705e-06,0.0036789232776630494,3.6536416920853713e-06,0.006334639469524561
A-6,0.0175148583948612,0.0145602701231837,0.0010930262506008,0.0001897612819448,0.0001441754575353,1.922369483509101e-05,0.000543164787814,0.0059067760594189,0.0013283857842907,0.0027289106510579,0.0041247221350204,0.004680988362088078,0.00670788686341814,0.005381756989723815
A-7,0.0231064856052398,0.0461247153580188,0.0350905507802963,0.0932769998908042,0.0307586472481489,0.0440561138093471,0.0388964042067527,0.0852602198719978,0.0388124659657478,0.0898381918668747,0.0333329107612371,0.07171124815940852,0.005920707510090418,0.021893923755685857
D-13,1.2841577463329197e-15,4.855375389261783e-15,2.5942205130499545e-15,1.1131836588856943e-14,1.1250258782904913e-15,3.907984707867372e-15,1.0658144636291529e-15,4.855375812778257e-15,1.036208544540247e-15,9.473903425812318e-15,1.421085429168553e-15,6.844895184915335e-15,5.927890093958838e-16,2.892451224519897e-15
P-2,0.000616286532022,0.0004830599937122,0.0005054923822171,0.0007609196472913,0.0005711710546165,0.0006479095318354,0.0005466158036142,0.0006832263316027,0.0006738744559697,0.0006154347793199,0.0005826880456878999,0.0006381100567523,5.802902359041172e-05,9.13984614225133e-05
A-8,2.2467829680072878e-11,1.7972290322632034e-11,1.7473771318776699e-09,1.8262289458448318e-09,6.5285388206604e-10,1.144481731607527e-09,7.19037718255322e-09,1.1070534489121542e-09,7.461418635723582e-12,5.6350299426632944e-11,1.924107488962545e-09,8.304173432227556e-10,2.708161050988274e-09,6.965703805377311e-10
A-9,1.0364288982600556e-08,9.982175086520328e-09,1.0149078022436696e-08,1.115965009290676e-08,0.1866565942764282,4.99781162943691e-06,0.2099850177764892,4.224621648063476e-07,4.628574970411137e-06,5.931772193434881e-06,0.07932925222825096,2.2746375625715133e-06,0.09743586670566874,2.6257517283680203e-06
F-3,2.32951388170477e-05,7.9241071944125e-05,9.751061952556483e-06,8.23448033315799e-07,8.13061706139706e-06,1.797595905372873e-05,1.2057948879373726e-05,5.719086402677931e-06,1.112415975512704e-05,0.0003320666728541,1.2871785293100401e-05,8.71652476575895e-05,5.377367641960094e-06,0.0001256304436249809
M-6,9.234224307874683e-06,0.0012976377038285,1.170308041764656e-05,6.109208698035218e-06,1.1235874808335213e-05,0.00072957505472,1.4113707038632128e-05,2.154331559722777e-05,9.017799129651394e-06,9.939733899955172e-06,1.1060937140427995e-05,0.00041296100334874364,1.8586902878751048e-06,0.0005223140156306027
M-1,0.0719374343752861,0.2534063458442688,0.0105690928176045,0.1481180489063263,0.0392676927149295,0.0939679592847824,0.0373703986406326,0.16544871032238,0.0228011235594749,0.0926452130079269,0.03638914842158551,0.1507172554731369,0.020611837349121486,0.058926506178387114
M-2,0.0391947440803051,0.018203442916274,0.0087220845744013,0.0178697314113378,0.0116974888369441,0.013884013518691,0.0138050867244601,0.0069422731176018,0.0438637994229793,0.0161118749529123,0.02345664072781798,0.014602267183363379,0.014917622572337927,0.00412589631892507
S-2,2.070748814730905e-05,9.357476301374844e-06,8.604245522292331e-06,0.0008866929565556,2.4049339117482305e-05,1.6995156329357997e-05,9.960887837223709e-06,7.285650644917041e-05,1.569635969644878e-05,1.9759818314923905e-05,1.5803664064151234e-05,0.00020113238279008543,5.966905786583599e-06,0.00034351947275938543
